variant,station,baseline_rmse,candidate_rmse,rmse_delta,rmse_delta_percent,outcome
layernorm_lstm,DE-RuR_GRA_Merged,3.421901756046453,3.653596629636498,0.23169487359004481,6.770938796844275,loss
layernorm_lstm,DE-RuS_CRO_Merged,4.877501854900731,5.476350443169771,0.59884858826904,12.277772640257211,loss
layernorm_lstm,ES-HeB_ENF_Merged,1.9311561437161824,2.2222387619546877,0.29108261823850534,15.072971659265534,loss
layernorm_lstm,ES-LM2_SAV_Merged,1.5439512517632008,1.709245381878032,0.16529413011483118,10.705916389916093,loss
layernorm_lstm,FR-CLt_GRA_Merged,4.098979543379275,3.970607381774475,-0.12837216160479992,-3.131807813292172,win
layernorm_lstm,FR-Mej_GRA_Merged,4.57583638948323,4.611996223699363,0.036159834216132225,0.7902344213888276,loss
layernorm_lstm,IL-Yat_ENF_Merged,1.9981740888034087,2.1620440250420723,0.16386993623866353,8.200983946138336,loss
layernorm_lstm,IT-BsB_DBF_Merged,2.700881345124452,2.967409552842303,0.266528207717851,9.868193884154872,loss
layernorm_lstm,IT-SR2_ENF_Merged,3.6563873842556567,4.442065154864137,0.7856777706084803,21.487815377320132,loss
layernorm_lstm,KR-ScC_ENF_Merged,3.5758855484089986,3.067066655950896,-0.5088188924581027,-14.229171643496505,win
layernorm_lstm,RU-Fy2_ENF_Merged,3.1456341068885294,3.0729089473348234,-0.07272515955370595,-2.3119395671113594,win
layernorm_lstm,RU-Fyo_ENF_Merged,2.9469995359303716,3.6434059797114933,0.6964064437811217,23.63103337107467,loss
layernorm_lstm,US-CMW_DBF_Merged,2.382826821757898,2.0205346030633415,-0.3622922186945563,-15.204303367177987,win
layernorm_lstm,US-CRK_ENF_Merged,2.5601957364932093,2.770195930229508,0.21000019373629852,8.202505407806953,loss
layernorm_lstm,US-MMS_DBF_Merged,2.7626054892362983,2.6781932875598504,-0.08441220167644792,-3.055528630683458,win
layernorm_lstm,US-Mo1_CRO_Merged,6.207412030197039,7.69185104067578,1.4844390104787406,23.91397579631299,loss
layernorm_lstm,US-Ne2_CRO_Merged,4.087748668952957,4.6051744245476085,0.5174257555946511,12.65796401634412,loss
layernorm_lstm,US-Ro1_CRO_Merged,5.4494005935218714,6.496788749652783,1.0473881561309115,19.22024520230764,loss
layernorm_lstm,US-SP1_ENF_Merged,2.8599370910779878,3.7294423664516403,0.8695052753736525,30.40295110288291,loss
layernorm_lstm,US-SRG_GRA_Merged,1.765775723781965,2.1830985784418053,0.4173228546598404,23.63396715897827,loss
layernorm_lstm,US-SRM_WSA_Merged,1.8085379464595919,2.0005942000458887,0.19205625358629685,10.619420729449867,loss
layernorm_lstm,US-TKs_CSH_Merged,1.4381420250665329,1.0986504463199085,-0.3394915787466244,-23.606262304372787,win
layernorm_lstm,US-UC1_CVM_Merged,3.4702680481739776,3.2920097057847886,-0.17825834238918903,-5.136731224061694,win
layernorm_lstm,US-UMd_DBF_Merged,2.7630698238063176,2.987466624035189,0.2243968002288712,8.121285907995958,loss
layernorm_lstm,US-Var_GRA_Merged,2.8234378995956324,2.01159434090079,-0.8118435586948425,-28.75372462808951,win
layernorm_lstm,US-Wkg_GRA_Merged,1.3586885071066968,2.1851730300499255,0.8264845229432287,60.829580777363965,loss
layernorm_lstm,US-xAE_GRA_Merged,1.8707143042536187,2.4943209349766904,0.6236066307230717,33.3352147522002,loss
layernorm_lstm,US-xBL_DBF_Merged,2.378784200666848,2.4270774774624337,0.048293276795585705,2.030166367426166,loss
layernorm_lstm,US-xCL_GRA_Merged,2.9607158751056675,3.7125515668053928,0.7518356916997253,25.39371298750146,loss
layernorm_lstm,US-xJR_OSH_Merged,0.9165592449327067,1.07993235226023,0.1633731073275233,17.824609618063267,loss
layernorm_lstm,US-xUN_MF_Merged,2.4790339662831125,3.287598453478354,0.8085644871952415,32.61611168674489,loss
hist_gradient_boosting,AU-MvB_CRO_Merged,6.632921000735733,7.647687314402365,1.014766313666632,15.298935620582135,loss
hist_gradient_boosting,AU-Sil_GRA_Merged,3.7818969144743866,2.5556931373332596,-1.226203777141127,-32.42298256327662,win
hist_gradient_boosting,AU-Sno_EBF_Merged,2.4331816526862817,2.0424608472346812,-0.3907208054516005,-16.058020370991898,win
hist_gradient_boosting,CA-TP3_ENF_Merged,2.8155723589413877,2.924693131834281,0.10912077289289313,3.8756160020664816,loss
hist_gradient_boosting,CA-TP4_ENF_Merged,2.9251529042662403,2.9260186224272466,0.0008657181610063347,0.029595654973923347,loss
hist_gradient_boosting,CH-Crs_GRA_Merged,3.6007448521425434,3.6465920956808158,0.04584724353827241,1.2732710986448268,loss
hist_gradient_boosting,CH-Fru_GRA_Merged,3.6304910547258857,3.7620221678883814,0.13153111316249566,3.6229565416854252,loss
hist_gradient_boosting,CN-Yuc_CRO_Merged,3.6558525925268204,4.715182392262514,1.0593297997356932,28.976272235405283,loss
hist_gradient_boosting,CZ-KrP_CRO_Merged,3.9425876544000036,4.418586884202547,0.4759992298025435,12.073269424240173,loss
hist_gradient_boosting,DE-Amv_WET_Merged,4.049656920184496,2.2309264156253987,-1.8187305045590976,-44.91073047432963,win
hist_gradient_boosting,DE-Har_ENF_Merged,2.5248348781400183,2.465880112552282,-0.05895476558773627,-2.3349948980095974,win
hist_gradient_boosting,DE-RuM_CRO_Merged,4.911591817606319,5.956253273183765,1.0446614555774456,21.269305234867115,loss
hist_gradient_boosting,DE-RuR_GRA_Merged,3.421901756046453,3.6368747707432507,0.21497301469679764,6.2822672894376135,loss
hist_gradient_boosting,DE-RuS_CRO_Merged,4.877501854900731,5.38747349866408,0.5099716437633486,10.455590975346286,loss
hist_gradient_boosting,ES-HeB_ENF_Merged,1.9311561437161824,3.5286296020311503,1.597473458314968,82.72109241466623,loss
hist_gradient_boosting,ES-LM2_SAV_Merged,1.5439512517632008,1.7031021446430734,0.1591508928798726,10.308025768178977,loss
hist_gradient_boosting,FR-CLt_GRA_Merged,4.098979543379275,3.4324651305321408,-0.6665144128471341,-16.2604961989551,win
hist_gradient_boosting,FR-Mej_GRA_Merged,4.57583638948323,4.623838839017087,0.048002449533856684,1.0490420864736778,loss
hist_gradient_boosting,IL-Yat_ENF_Merged,1.9981740888034087,2.382872700222479,0.38469861141907025,19.252507255233407,loss
hist_gradient_boosting,IT-BsB_DBF_Merged,2.700881345124452,2.599507522849684,-0.10137382227476799,-3.7533608226723802,win
hist_gradient_boosting,IT-SR2_ENF_Merged,3.6563873842556567,3.748876152319909,0.0924887680642521,2.5295122847898233,loss
hist_gradient_boosting,KR-ScC_ENF_Merged,3.5758855484089986,2.949956881106972,-0.6259286673020266,-17.504158307877553,win
hist_gradient_boosting,RU-Fy2_ENF_Merged,3.1456341068885294,2.788218861163253,-0.3574152457252766,-11.362263810103778,win
hist_gradient_boosting,RU-Fyo_ENF_Merged,2.9469995359303716,2.528388347469886,-0.41861118846048573,-14.204657427213663,win
hist_gradient_boosting,US-CMW_DBF_Merged,2.382826821757898,2.0275632717098504,-0.35526355004804744,-14.909331505088424,win
hist_gradient_boosting,US-CRK_ENF_Merged,2.5601957364932093,2.5621917200143507,0.0019959835211413868,0.07796214534265869,loss
hist_gradient_boosting,US-MMS_DBF_Merged,2.7626054892362983,2.8560449104736376,0.09343942123733928,3.3822933314727437,loss
hist_gradient_boosting,US-Mo1_CRO_Merged,6.207412030197039,6.679939271474415,0.47252724127737533,7.612306690432084,loss
hist_gradient_boosting,US-Ne2_CRO_Merged,4.087748668952957,4.816266954003488,0.728518285050531,17.821993083472396,loss
hist_gradient_boosting,US-Ro1_CRO_Merged,5.4494005935218714,5.327199456099375,-0.12220113742249605,-2.2424693381464027,win
hist_gradient_boosting,US-SP1_ENF_Merged,2.8599370910779878,2.9575819317132273,0.09764484063523948,3.414230366809729,loss
hist_gradient_boosting,US-SRG_GRA_Merged,1.765775723781965,1.911315644005303,0.14553992022333806,8.24226532640388,loss
hist_gradient_boosting,US-SRM_WSA_Merged,1.8085379464595919,1.8290686552203166,0.020530708760724714,1.135210284136741,loss
hist_gradient_boosting,US-TKs_CSH_Merged,1.4381420250665329,1.1163024715246446,-0.3218395535418883,-22.378843530909194,win
hist_gradient_boosting,US-UC1_CVM_Merged,3.4702680481739776,3.619160094495247,0.1488920463212695,4.290505639747774,loss
hist_gradient_boosting,US-UMd_DBF_Merged,2.7630698238063176,2.935176474837229,0.17210665103091127,6.228820189343699,loss
hist_gradient_boosting,US-Var_GRA_Merged,2.8234378995956324,2.652462511869375,-0.1709753877262572,-6.055574579867472,win
hist_gradient_boosting,US-Wkg_GRA_Merged,1.3586885071066968,2.1140337869414134,0.7553452798347167,55.59370495031353,loss
hist_gradient_boosting,US-xAE_GRA_Merged,1.8707143042536187,1.8636597798156487,-0.007054524437970056,-0.3771032499152608,win
hist_gradient_boosting,US-xBL_DBF_Merged,2.378784200666848,2.2936687092194012,-0.08511549144744679,-3.578108994653077,win
hist_gradient_boosting,US-xCL_GRA_Merged,2.9607158751056675,2.364212735315809,-0.5965031397898586,-20.14726049214599,win
hist_gradient_boosting,US-xJR_OSH_Merged,0.9165592449327067,1.6331244000026075,0.7165651550699008,78.17990588513574,loss
hist_gradient_boosting,US-xUN_MF_Merged,2.4790339662831125,2.4499245101216798,-0.02910945616143268,-1.1742257894544839,win
